conceptid,PrefLabel,AltLabels,ParentConceptid,ConceptType,Provider
Eligibility Type:1093,May be composed of a single multiple-family residential property type or a variety of types,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1094,May be composed of one large building or multiple smaller buildings designed to house office space and production facilities,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1095,May be composed of single-family and/or multi-family properties,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1096,May be designed by a noted architect or designer,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1097,May be geographically unique feature(s) designed in response to topography,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1098,May be important for its association with numerous historic figures (who attended a school) for the cumulative importance of those figures to the community,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1099,May be important for its association with numerous historic personages for the cumulative importance of those individuals to the community,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1100,"May be industrial, commercial, and/or a converted residential building",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1101,May be jointly used/owned by city and county offices,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1102,May be linear and located along a single street or encompass several blocks,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1103,May be located adjacent to a motion picture studio or other entertainment-related property,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1104,May be located adjacent to motion picture studios or other entertainment-related properties,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1105,May be located in proximity to a major motion picture studio,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1106,May be located near major motion picture studios,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1107,May be located on a prominent corner,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1108,May be modest in their workmanship and materials due to the limited resources of many organizations,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1109,May be overgrown with plants and trees,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1110,May be part of a chain of establishments,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1111,May be part of a former farming colony developed during the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1112,"May be part of a larger commercial district evaluated as a Commercial Corridor, Regional or Neighborhood Commercial Center within the Commercial Development context",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1113,"May be partially or entirely obscured by sound-proofing materials, as long as the original structure is intact underneath",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1114,May be significant as a type and for its association with a corporation,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1115,May be strategically located for easy freeway access,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1116,May be the filming location of an early motion picture,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1117,May be the first or long-time location of a social club,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1118,"May be the first, last, or only remaining example of an important educational institution",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1119,May be the last extant resource associated with an individual,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1120,May be the long-term filming location of a significant television production,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1121,May be the long-term home of a continuously-operational commercial enterprise,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1122,May be the long-term home of a continuously-operational support services enterprise,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1123,May be the long-term home of a significant entertainment industry-related award ceremony,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1124,"May be the long-term home of a significant entertainment industry-related labor, professional, or trade organization",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1125,"May be the original site of a significant entertainment industry-related labor, professional, or trade organization",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1126,May be the site of significant performances and/or the long-term venue for a significant performer,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1127,May be the site of the first significant entertainment industry-related award ceremony,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1128,May be used for a different tenant or industy than that for which is was originally developed,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1129,"May be used in conjunction with Spanish Colonial Revival, Adobe Revival, and Pre-Columbian/Mayan Revival styles",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1130,May be utilitarian as well as decorative,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1131,May be within an area later subdivided and built out,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1132,May comprise more than one district,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1133,May consist of a complex of buildings and landscape features,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1134,"May constitute an environment, in the sense that visitors are able to walk through the site and become surrounded by the work",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1135,May contain a “back lot” used for large sets and exterior filming,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1136,"May contain a central landscaped courtyard or paved patio, sometimes with a swimming pool",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1137,May contain some buildings from outside the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1138,"May contain some buildings from outside the period of significance, including infill development",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1139,"May contain special ""zones"" for commercial and multi-family properties",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1140,"May contain, as an integral part of the building, a good example of a type, period or style of artistic expression such as murals",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1141,"May demonstrate vertical organization of industrial use, including offices toward the top and heavier manufacturing toward the bottom",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1142,May display multiple roof dormers,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1143,May embody the Traditional or Contemporary Ranch house features,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1144,"May exemplify design features of Art Deco, Streamline Moderne, exaggeratedly modernist/“Googie,” or thematic architectural styles—streamlines, angularity, offset composition of intersecting forms, fanciful or programmatic pictorial illustrations",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1145,"May exemplify design features of sans-serif modernism; scripted and slanted typefaces of post-World War II period; askew,  modernist or “Googie” styled forms and features; thematic or exotic imagery; or bubble-type, psychedelic",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1146,"May exemplify typographic features of Gothic, classical, or modernist design",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1147,"May exhibit axial symmetry, or deliberate asymmetry suggesting a Mediterranean street or village in appearance",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1148,May exhibit influences of the landscape lawn plan (1879-1917) or memorial park (1917-1949) design idioms,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1149,May feature a variety of multi-family types and be significant within the Multi-Family Residential Development theme in this context,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1150,"May feature iconic corporate designs, logos and signs",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1151,May feature landscape designs by notable landscape architects,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1152,"May have ""dummy"" windows to maintain continuity with the streetscape",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1153,"May have a central landscaping or other feature, but it is not the focus of the design",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1154,"May have a full-width porch, whether recessed or projecting",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1155,"May have a single common building entrance with unit entrances opening onto interior corridors, or multiple ground-floor entries",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1156,May have accentuated piers that extend the full height of the building to emphasize verticality,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1157,May have accentuated spandrels to emphasize expansive window openings,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1158,May have been commissioned using private funding,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1159,"May have been converted to residential use, provided that it has retained a historic appearance and significant interior features are preserved",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1160,May have been designed by a prominent architect of the period,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1161,May have been developed over a period of 2-3 years,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1162,May have been expanded or altered to accommodate changing technology and/or television production,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1163,"May have been funded by the City's Citywide Mural Project, beginning in 1974",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1164,May have been funded by the LA County Inner City Mural Fund between June 1973 and May 1974,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1165,May have been funded by the WPA from 1935 to 1943,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1166,"May have been installed by developers as part of land development, particularly in upper class neighborhoods",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1167,May have been moved from its original location for any reason,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1168,May have been relocated,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1169,May have been relocated during the period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1170,May have been relocated for preservation purposes,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1171,May have circular or expanding tanks designed specifically for holding gases,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1172,"May have dramatic rooflines, including shed-like or mono-pitch",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1173,May have expansive parking lots between buildings and street,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1174,May have interior courts with swimming pools,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1175,May have interior or exterior access corridors,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1176,May have more than one period of significance,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1177,May have particular significance for its association with a neighborhood or community in Los Angeles,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1178,"May have played an important role in the social, civic, or political history of a community",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1179,May have programmatic elements on the facade that denote what was manufactured at the plant,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1180,May have prominent signage,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1181,"May have regional influence, exhibiting characteristics of the Spanish Colonial Revival or Mediterranean Revival style",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1182,May have served as a prototype for other buildings and locations,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1183,May have sharply articulated angles and distinctive geometric forms,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1184,May have some buildings significant within other themes including Streetcar and Auto-Related Commercial Development and Architecture,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1185,May have some buildings significant within themes relating to Streetcar and Auto-Related Commercial Development and the Pre-Annexation Communities context,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1186,May have wood frame additions or second stories,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1187,"May include “gardenesque” design features such as a wide variety of mature vegetation to delineate activity areas, ornamental planting beds, large concentrations of a particular species or type of vegetation",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1188,"May include abstract juxtapositions of massed vegetation; occasionally, the use of axial symmetry in planting schemes",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1189,"May include accessory structures to support social activities (e.g., childcare facilities, senior activity centers, clubhouses, auditoriums, picnic areas)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1190,May include an educational or interpretive area,,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1191,"May include areas for passive recreation, such as equestrian paths, trail systems, bathhouses, water features, lawns, aviary/zoos, scenic drives, and themed gardens (e.g., a rose garden or Japanese garden)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1192,"May include areas for passive recreation, such as picnic areas, park furniture, planters, water features, artificial lakes, walking trails and pathways",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
Eligibility Type:1193,"May include areas for social recreational functions (e.g., childcare facilities, children’s play areas, senior activity centers, clubhouses, recreation centers, auditoriums, picnic tables, and grill areas)",,ELIGIBILITY_REQUIREMENT_TYPE_AUTHORITY_DOCUMENT.csv,index,GCI
